SUB_ID,ORD,CASE_ID,SOUNDTYPE,SOUNDNUM,SAMEDIFF,MUS_REF,MUS_COM,REF,A,B,C,D,ANS,CORRECT,TIME,COMPLETED,REP,EXPERTICE,HEADPHONE
516,Y581,5,31,INSTR,10,diff,viulut,viulut2,MH,AC,BP,CP,MH,MH,1,2020-11-06 18:17:26,0,1,experienced,Sennheiser HD600
616,Y581,6,16,MUSIC,0,same,BEE2,BEE2,CP,CP,MH,BP,AC,CP,1,2020-11-06 18:18:32,0,1,experienced,Sennheiser HD600
716,Y581,7,28,INSTR,2,same,viulut,viulut,CP,MH,BP,CP,AC,CP,1,2020-11-06 18:19:49,0,1,experienced,Sennheiser HD600
816,Y581,8,6,MUSIC,0,diff,BEE1,BEE2,BP,MH,BP,CP,AC,BP,1,2020-11-06 18:20:30,0,0,experienced,Sennheiser HD600
916,Y581,9,21,INSTR,14,diff,viulut,viulut2,AC,AC,CP,BP,MH,AC,1,2020-11-06 18:22:19,0,1,experienced,Sennheiser HD600
1016,Y581,10,27,INSTR,12,same,viulut,viulut,MH,BP,AC,MH,CP,BP,0,2020-11-06 18:22:32,0,1,experienced,Sennheiser HD600
1120,Y581,11,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,BP,CP,MH,AC,1,2020-11-06 18:22:34,0,0,experienced,Sennheiser HD600
1218,Y581,12,32,INSTR,11,diff,viulut,viulut2,CP,CP,AC,BP,MH,CP,1,2020-11-06 18:22:36,0,1,experienced,Sennheiser HD600
1316,Y581,13,22,INSTR,8,diff,viulut,viulut2,BP,AC,BP,CP,MH,AC,0,2020-11-06 18:22:37,0,1,experienced,Sennheiser HD600
1416,Y581,14,8,MUSIC,0,diff,BEE1,BEE2,CP,AC,MH,CP,BP,AC,0,2020-11-06 18:22:39,0,0,experienced,Sennheiser HD600
1516,Y581,15,23,INSTR,16,diff,viulut,viulut2,MH,AC,BP,CP,MH,AC,0,2020-11-06 18:22:41,0,1,experienced,Sennheiser HD600
1616,Y581,16,3,MUSIC,0,same,BEE1,BEE1,MH,BP,AC,MH,CP,BP,0,2020-11-06 18:22:42,0,0,experienced,Sennheiser HD600
1716,Y581,17,26,INSTR,6,same,viulut,viulut,BP,MH,AC,BP,CP,MH,0,2020-11-06 18:22:44,0,1,experienced,Sennheiser HD600
1816,Y581,18,4,MUSIC,0,same,BEE1,BEE1,CP,MH,AC,CP,BP,MH,0,2020-11-06 18:22:48,0,0,experienced,Sennheiser HD600
1916,Y581,19,18,INSTR,4,same,viulut,viulut,BP,BP,MH,AC,CP,BP,1,2020-11-06 18:22:50,0,1,experienced,Sennheiser HD600
2016,Y581,20,1,MUSIC,0,same,BEE1,BEE1,AC,CP,MH,BP,AC,CP,0,2020-11-06 18:22:52,0,0,experienced,Sennheiser HD600
2120,Y581,21,15,MUSIC,0,same,BEE2,BEE2,MH,MH,CP,BP,AC,MH,1,2020-11-06 18:22:53,0,1,experienced,Sennheiser HD600
2218,Y581,22,17,INSTR,1,same,viulut,viulut,AC,BP,AC,MH,CP,BP,0,2020-11-06 18:22:55,0,1,experienced,Sennheiser HD600
2316,Y581,23,24,INSTR,5,diff,viulut,viulut2,CP,CP,AC,BP,MH,CP,1,2020-11-06 18:22:57,0,1,experienced,Sennheiser HD600
2416,Y581,24,20,INSTR,9,same,viulut,viulut,CP,MH,CP,BP,AC,MH,0,2020-11-06 18:22:58,0,1,experienced,Sennheiser HD600
2516,Y581,25,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,AC,CP,MH,BP,0,2020-11-06 18:23:00,0,0,experienced,Sennheiser HD600
2616,Y581,26,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,AC,MH,CP,BP,0,2020-11-06 18:23:01,0,1,experienced,Sennheiser HD600
2716,Y581,27,19,INSTR,7,same,viulut,viulut,MH,BP,AC,CP,MH,BP,0,2020-11-06 18:23:03,0,1,experienced,Sennheiser HD600
2816,Y581,28,25,INSTR,3,same,viulut,viulut,AC,AC,BP,MH,CP,AC,1,2020-11-06 18:23:04,0,1,experienced,Sennheiser HD600
2916,Y581,29,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,MH,AC,BP,CP,1,2020-11-06 18:23:06,0,1,experienced,Sennheiser HD600
3016,Y581,30,11,MUSIC,0,diff,BEE2,BEE1,MH,CP,AC,BP,MH,CP,0,2020-11-06 18:23:08,0,1,experienced,Sennheiser HD600
3117,Y581,31,10,MUSIC,0,diff,BEE2,BEE1,BP,MH,CP,BP,AC,MH,0,2020-11-06 18:23:11,0,1,experienced,Sennheiser HD600
3216,Y581,32,13,MUSIC,0,same,BEE2,BEE2,AC,MH,AC,CP,BP,MH,0,2020-11-06 18:23:13,0,1,experienced,Sennheiser HD600
1101,aS9KGOn,1,17,INSTR,10,same,viulut,viulut,AC,MH,CP,AC,BP,AC,1,2020-11-02 11:28:29,0,1,novice,Crivit lidl
2101,aS9KGOn,2,30,INSTR,15,diff,viulut,viulut2,BP,BP,AC,CP,MH,AC,0,2020-11-02 11:31:09,0,1,novice,Crivit lidl
336,aS9KGOn,3,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,CP,MH,BP,MH,0,2020-11-02 11:32:28,0,0,novice,Crivit lidl
417,aS9KGOn,4,1,MUSIC,0,same,BEE1,BEE1,AC,BP,MH,AC,CP,BP,0,2020-11-02 11:33:53,0,0,novice,Crivit lidl
517,aS9KGOn,5,16,MUSIC,0,same,BEE2,BEE2,CP,CP,BP,AC,MH,BP,0,2020-11-02 11:35:16,0,1,novice,Crivit lidl
617,aS9KGOn,6,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,CP,AC,MH,BP,0,2020-11-02 11:35:49,0,1,novice,Crivit lidl
717,aS9KGOn,7,20,INSTR,13,same,viulut,viulut,CP,BP,CP,MH,AC,CP,1,2020-11-02 11:37:22,0,1,novice,Crivit lidl
817,aS9KGOn,8,24,INSTR,6,diff,viulut,viulut2,CP,CP,BP,MH,AC,MH,0,2020-11-02 11:37:45,0,1,novice,Crivit lidl
917,aS9KGOn,9,18,INSTR,8,same,viulut,viulut,BP,BP,CP,MH,AC,BP,1,2020-11-02 11:38:29,0,1,novice,Crivit lidl
1017,aS9KGOn,10,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,AC,CP,MH,AC,0,2020-11-02 11:39:32,0,1,novice,Crivit lidl
1121,aS9KGOn,11,2,MUSIC,0,same,BEE1,BEE1,BP,CP,MH,BP,AC,BP,1,2020-11-02 11:40:38,0,0,novice,Crivit lidl
1219,aS9KGOn,12,26,INSTR,12,same,viulut,viulut,BP,CP,MH,BP,AC,CP,0,2020-11-02 11:41:04,0,1,novice,Crivit lidl
1317,aS9KGOn,13,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,MH,AC,CP,AC,0,2020-11-02 11:41:43,0,1,novice,Crivit lidl
1417,aS9KGOn,14,28,INSTR,3,same,viulut,viulut,CP,BP,CP,AC,MH,MH,0,2020-11-02 11:42:40,0,1,novice,Crivit lidl
1517,aS9KGOn,15,8,MUSIC,0,diff,BEE1,BEE2,CP,BP,MH,CP,AC,MH,0,2020-11-02 11:43:07,0,0,novice,Crivit lidl
1617,aS9KGOn,16,14,MUSIC,0,same,BEE2,BEE2,BP,MH,CP,AC,BP,CP,0,2020-11-02 11:43:59,0,1,novice,Crivit lidl
1717,aS9KGOn,17,25,INSTR,7,same,viulut,viulut,AC,AC,CP,MH,BP,CP,0,2020-11-02 11:44:23,0,1,novice,Crivit lidl
1817,aS9KGOn,18,22,INSTR,5,diff,viulut,viulut2,BP,CP,BP,AC,MH,AC,0,2020-11-02 11:44:51,0,1,novice,Crivit lidl
1917,aS9KGOn,19,19,INSTR,1,same,viulut,viulut,MH,BP,MH,CP,AC,CP,0,2020-11-02 11:46:12,0,1,novice,Crivit lidl
2017,aS9KGOn,20,13,MUSIC,0,same,BEE2,BEE2,AC,AC,BP,CP,MH,MH,0,2020-11-02 11:46:37,0,1,novice,Crivit lidl
2121,aS9KGOn,21,32,INSTR,4,diff,viulut,viulut2,CP,CP,BP,MH,AC,AC,0,2020-11-02 11:47:11,0,1,novice,Crivit lidl
2219,aS9KGOn,22,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,BP,MH,BP,0,2020-11-02 11:47:51,0,1,novice,Crivit lidl
2317,aS9KGOn,23,21,INSTR,11,diff,viulut,viulut2,AC,CP,MH,AC,BP,CP,0,2020-11-02 11:48:12,0,1,novice,Crivit lidl
2417,aS9KGOn,24,4,MUSIC,0,same,BEE1,BEE1,CP,AC,CP,BP,MH,CP,1,2020-11-02 11:48:52,0,0,novice,Crivit lidl
2517,aS9KGOn,25,27,INSTR,9,same,viulut,viulut,MH,CP,BP,AC,MH,CP,0,2020-11-02 11:49:37,0,1,novice,Crivit lidl
2617,aS9KGOn,26,29,INSTR,2,diff,viulut,viulut2,AC,MH,CP,BP,AC,AC,1,2020-11-02 11:49:55,0,1,novice,Crivit lidl
2717,aS9KGOn,27,3,MUSIC,0,same,BEE1,BEE1,MH,BP,MH,AC,CP,CP,0,2020-11-02 11:50:16,0,0,novice,Crivit lidl
2817,aS9KGOn,28,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,MH,BP,AC,CP,0,2020-11-02 11:51:06,0,0,novice,Crivit lidl
2917,aS9KGOn,29,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,AC,CP,BP,AC,0,2020-11-02 11:51:53,0,1,novice,Crivit lidl
3017,aS9KGOn,30,31,INSTR,14,diff,viulut,viulut2,MH,BP,CP,AC,MH,CP,0,2020-11-02 11:52:12,0,1,novice,Crivit lidl
3118,aS9KGOn,31,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,MH,CP,AC,AC,1,2020-11-02 11:52:35,0,0,novice,Crivit lidl
3217,aS9KGOn,32,23,INSTR,16,diff,viulut,viulut2,MH,CP,MH,AC,BP,MH,1,2020-11-02 11:53:06,0,1,novice,Crivit lidl
1102,b76J,1,26,INSTR,2,same,viulut,viulut,BP,BP,AC,MH,CP,BP,1,2020-11-06 11:32:10,0,1,novice,Master & Dynamics MW65
2102,b76J,2,13,MUSIC,0,same,BEE2,BEE2,AC,BP,AC,CP,MH,AC,1,2020-11-06 11:33:06,0,1,novice,Master & Dynamics MW65
337,b76J,3,17,INSTR,12,same,viulut,viulut,AC,AC,MH,BP,CP,AC,1,2020-11-06 11:34:55,0,1,novice,Master & Dynamics MW65
418,b76J,4,32,INSTR,11,diff,viulut,viulut2,CP,CP,BP,MH,AC,AC,0,2020-11-06 11:35:37,0,1,novice,Master & Dynamics MW65
518,b76J,5,31,INSTR,7,diff,viulut,viulut2,MH,AC,BP,MH,CP,MH,1,2020-11-06 11:37:10,0,1,novice,Master & Dynamics MW65
618,b76J,6,20,INSTR,3,same,viulut,viulut,CP,AC,BP,MH,CP,CP,1,2020-11-06 11:38:17,0,1,novice,Master & Dynamics MW65
718,b76J,7,27,INSTR,9,same,viulut,viulut,MH,AC,CP,BP,MH,MH,1,2020-11-06 11:38:45,0,1,novice,Master & Dynamics MW65
818,b76J,8,8,MUSIC,0,diff,BEE1,BEE2,CP,BP,MH,CP,AC,BP,0,2020-11-06 11:39:46,0,0,novice,Master & Dynamics MW65
918,b76J,9,3,MUSIC,0,same,BEE1,BEE1,MH,MH,BP,CP,AC,AC,0,2020-11-06 11:41:53,0,0,novice,Master & Dynamics MW65
1018,b76J,10,16,MUSIC,0,same,BEE2,BEE2,CP,CP,MH,BP,AC,BP,0,2020-11-06 11:42:45,0,1,novice,Master & Dynamics MW65
1122,b76J,11,24,INSTR,15,diff,viulut,viulut2,CP,AC,CP,MH,BP,MH,0,2020-11-06 11:43:38,0,1,novice,Master & Dynamics MW65
1220,b76J,12,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,CP,AC,MH,CP,0,2020-11-06 11:45:24,0,1,novice,Master & Dynamics MW65
1318,b76J,13,1,MUSIC,0,same,BEE1,BEE1,AC,AC,MH,BP,CP,MH,0,2020-11-06 11:48:31,0,0,novice,Master & Dynamics MW65
1418,b76J,14,23,INSTR,1,diff,viulut,viulut2,MH,CP,MH,AC,BP,MH,1,2020-11-06 11:49:17,0,1,novice,Master & Dynamics MW65
1518,b76J,15,2,MUSIC,0,same,BEE1,BEE1,BP,BP,MH,AC,CP,CP,0,2020-11-06 11:50:43,0,0,novice,Master & Dynamics MW65
1618,b76J,16,22,INSTR,10,diff,viulut,viulut2,BP,MH,CP,AC,BP,MH,0,2020-11-06 11:51:31,0,1,novice,Master & Dynamics MW65
1718,b76J,17,25,INSTR,14,same,viulut,viulut,AC,CP,AC,BP,MH,AC,1,2020-11-06 11:52:09,0,1,novice,Master & Dynamics MW65
1818,b76J,18,21,INSTR,5,diff,viulut,viulut2,AC,CP,MH,AC,BP,CP,0,2020-11-06 11:52:45,0,1,novice,Master & Dynamics MW65
1918,b76J,19,28,INSTR,6,same,viulut,viulut,CP,CP,MH,BP,AC,CP,1,2020-11-06 11:54:16,0,1,novice,Master & Dynamics MW65
2018,b76J,20,19,INSTR,16,same,viulut,viulut,MH,BP,CP,AC,MH,MH,1,2020-11-06 11:54:36,0,1,novice,Master & Dynamics MW65
2122,b76J,21,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,MH,BP,CP,AC,1,2020-11-06 11:55:34,0,0,novice,Master & Dynamics MW65
2220,b76J,22,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,MH,AC,BP,AC,1,2020-11-06 11:56:13,0,1,novice,Master & Dynamics MW65
2318,b76J,23,15,MUSIC,0,same,BEE2,BEE2,MH,CP,BP,MH,AC,MH,1,2020-11-06 11:56:35,0,1,novice,Master & Dynamics MW65
2418,b76J,24,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,CP,MH,AC,CP,0,2020-11-06 11:58:12,0,0,novice,Master & Dynamics MW65
2518,b76J,25,30,INSTR,8,diff,viulut,viulut2,BP,AC,CP,BP,MH,BP,1,2020-11-06 11:58:54,0,1,novice,Master & Dynamics MW65
2618,b76J,26,14,MUSIC,0,same,BEE2,BEE2,BP,AC,BP,CP,MH,BP,1,2020-11-06 12:00:33,0,1,novice,Master & Dynamics MW65
2718,b76J,27,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,BP,MH,AC,BP,1,2020-11-06 12:01:15,0,1,novice,Master & Dynamics MW65
2818,b76J,28,18,INSTR,4,same,viulut,viulut,BP,AC,BP,MH,CP,BP,1,2020-11-06 12:03:00,0,1,novice,Master & Dynamics MW65
2918,b76J,29,4,MUSIC,0,same,BEE1,BEE1,CP,CP,AC,MH,BP,CP,1,2020-11-06 12:03:34,0,0,novice,Master & Dynamics MW65
3018,b76J,30,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,MH,BP,AC,BP,0,2020-11-06 12:04:17,0,1,novice,Master & Dynamics MW65
3119,b76J,31,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,BP,AC,MH,MH,1,2020-11-06 12:04:47,0,0,novice,Master & Dynamics MW65
3218,b76J,32,29,INSTR,13,diff,viulut,viulut2,AC,AC,BP,MH,CP,AC,1,2020-11-06 12:05:17,0,1,novice,Master & Dynamics MW65
1103,ceQ,1,28,INSTR,3,same,viulut,viulut,CP,BP,AC,CP,MH,CP,1,2020-11-10 09:40:40,0,1,none,NA
2103,ceQ,2,15,MUSIC,0,same,BEE2,BEE2,MH,BP,MH,CP,AC,MH,1,2020-11-10 09:41:23,0,1,none,NA
338,ceQ,3,14,MUSIC,0,same,BEE2,BEE2,BP,BP,MH,CP,AC,AC,0,2020-11-10 09:42:32,0,1,none,NA
419,ceQ,4,20,INSTR,10,same,viulut,viulut,CP,MH,AC,BP,CP,CP,1,2020-11-10 09:43:39,0,1,none,NA
519,ceQ,5,19,INSTR,14,same,viulut,viulut,MH,AC,CP,BP,MH,BP,0,2020-11-10 09:44:33,0,1,none,NA
619,ceQ,6,22,INSTR,5,diff,viulut,viulut2,BP,AC,CP,MH,BP,AC,0,2020-11-10 09:45:32,0,1,none,NA
719,ceQ,7,21,INSTR,4,diff,viulut,viulut2,AC,MH,AC,BP,CP,AC,1,2020-11-10 09:46:23,0,1,none,NA
819,ceQ,8,26,INSTR,8,same,viulut,viulut,BP,CP,MH,BP,AC,BP,1,2020-11-10 09:47:27,0,1,none,NA
919,ceQ,9,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,CP,AC,MH,0,2020-11-10 09:48:42,0,1,none,NA
1019,ceQ,10,25,INSTR,9,same,viulut,viulut,AC,CP,BP,MH,AC,MH,0,2020-11-10 09:50:00,0,1,none,NA
1123,ceQ,11,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,AC,CP,MH,CP,0,2020-11-10 09:50:14,0,0,none,NA
1221,ceQ,12,18,INSTR,12,same,viulut,viulut,BP,AC,CP,BP,MH,BP,1,2020-11-10 09:50:16,0,1,none,NA
1319,ceQ,13,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,BP,AC,CP,AC,0,2020-11-10 09:50:18,0,1,none,NA
1419,ceQ,14,17,INSTR,16,same,viulut,viulut,AC,AC,BP,CP,MH,CP,0,2020-11-10 09:50:20,0,1,none,NA
1519,ceQ,15,11,MUSIC,0,diff,BEE2,BEE1,MH,CP,MH,BP,AC,BP,0,2020-11-10 09:50:24,0,1,none,NA
1619,ceQ,16,13,MUSIC,0,same,BEE2,BEE2,AC,AC,BP,CP,MH,CP,0,2020-11-10 09:50:26,0,1,none,NA
1719,ceQ,17,3,MUSIC,0,same,BEE1,BEE1,MH,CP,AC,BP,MH,BP,0,2020-11-10 09:50:28,0,0,none,NA
1819,ceQ,18,29,INSTR,11,diff,viulut,viulut2,AC,AC,CP,MH,BP,MH,0,2020-11-10 09:50:34,0,1,none,NA
1919,ceQ,19,32,INSTR,1,diff,viulut,viulut2,CP,CP,AC,MH,BP,MH,0,2020-11-10 09:50:37,0,1,none,NA
2019,ceQ,20,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,AC,MH,BP,MH,1,2020-11-10 09:50:41,0,0,none,NA
2123,ceQ,21,30,INSTR,6,diff,viulut,viulut2,BP,CP,BP,AC,MH,AC,0,2020-11-10 09:50:46,0,1,none,NA
2221,ceQ,22,1,MUSIC,0,same,BEE1,BEE1,AC,CP,AC,MH,BP,MH,0,2020-11-10 09:50:52,0,0,none,NA
2319,ceQ,23,2,MUSIC,0,same,BEE1,BEE1,BP,BP,CP,MH,AC,MH,0,2020-11-10 09:50:55,0,0,none,NA
2419,ceQ,24,31,INSTR,2,diff,viulut,viulut2,MH,MH,BP,CP,AC,CP,0,2020-11-10 09:50:57,0,1,none,NA
2519,ceQ,25,10,MUSIC,0,diff,BEE2,BEE1,BP,AC,MH,BP,CP,BP,1,2020-11-10 09:51:01,0,1,none,NA
2619,ceQ,26,23,INSTR,7,diff,viulut,viulut2,MH,BP,AC,CP,MH,CP,0,2020-11-10 09:51:04,0,1,none,NA
2719,ceQ,27,4,MUSIC,0,same,BEE1,BEE1,CP,BP,CP,AC,MH,AC,0,2020-11-10 09:51:06,0,0,none,NA
2819,ceQ,28,16,MUSIC,0,same,BEE2,BEE2,CP,AC,CP,BP,MH,BP,0,2020-11-10 09:51:07,0,1,none,NA
2919,ceQ,29,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,MH,CP,AC,CP,0,2020-11-10 09:51:10,0,0,none,NA
3019,ceQ,30,27,INSTR,15,same,viulut,viulut,MH,CP,MH,AC,BP,AC,0,2020-11-10 09:51:11,0,1,none,NA
3120,ceQ,31,24,INSTR,13,diff,viulut,viulut2,CP,MH,AC,CP,BP,CP,1,2020-11-10 09:51:13,0,1,none,NA
3219,ceQ,32,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,MH,AC,BP,AC,0,2020-11-10 09:51:15,0,0,none,NA
1104,cpag,1,2,MUSIC,0,same,BEE1,BEE1,BP,BP,MH,AC,CP,CP,0,2020-11-18 21:30:37,0,0,NA,NA
2104,cpag,2,20,INSTR,14,same,viulut,viulut,CP,CP,AC,MH,BP,CP,1,2020-11-18 21:32:54,0,1,NA,NA
339,cpag,3,1,MUSIC,0,same,BEE1,BEE1,AC,AC,BP,CP,MH,AC,1,2020-11-18 21:34:20,0,0,NA,NA
420,cpag,4,31,INSTR,6,diff,viulut,viulut2,MH,AC,MH,CP,BP,BP,0,2020-11-18 21:36:48,0,1,NA,NA
520,cpag,5,17,INSTR,2,same,viulut,viulut,AC,BP,AC,CP,MH,AC,1,2020-11-18 21:38:47,0,1,NA,NA
620,cpag,6,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,CP,BP,MH,AC,0,2020-11-18 21:40:03,0,1,NA,NA
720,cpag,7,26,INSTR,15,same,viulut,viulut,BP,MH,CP,BP,AC,CP,0,2020-11-18 21:42:05,0,1,NA,NA
820,cpag,8,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,AC,CP,AC,1,2020-11-18 21:43:04,0,1,NA,NA
920,cpag,9,15,MUSIC,0,same,BEE2,BEE2,MH,AC,CP,BP,MH,MH,1,2020-11-18 21:44:38,0,1,NA,NA
1020,cpag,10,4,MUSIC,0,same,BEE1,BEE1,CP,AC,MH,CP,BP,CP,1,2020-11-18 21:46:27,0,0,NA,NA
1124,cpag,11,27,INSTR,5,same,viulut,viulut,MH,MH,CP,AC,BP,MH,1,2020-11-18 21:47:54,0,1,NA,NA
1222,cpag,12,22,INSTR,11,diff,viulut,viulut2,BP,CP,BP,AC,MH,CP,0,2020-11-18 21:48:20,0,1,NA,NA
1320,cpag,13,7,MUSIC,0,diff,BEE1,BEE2,MH,MH,AC,BP,CP,MH,1,2020-11-18 21:48:21,0,0,NA,NA
1420,cpag,14,16,MUSIC,0,same,BEE2,BEE2,CP,AC,BP,MH,CP,AC,0,2020-11-18 21:48:24,0,1,NA,NA
1520,cpag,15,23,INSTR,1,diff,viulut,viulut2,MH,MH,BP,AC,CP,MH,1,2020-11-18 21:48:29,0,1,NA,NA
1620,cpag,16,21,INSTR,8,diff,viulut,viulut2,AC,CP,AC,BP,MH,CP,0,2020-11-18 21:48:31,0,1,NA,NA
1720,cpag,17,30,INSTR,10,diff,viulut,viulut2,BP,AC,CP,MH,BP,AC,0,2020-11-18 21:48:33,0,1,NA,NA
1820,cpag,18,32,INSTR,16,diff,viulut,viulut2,CP,BP,MH,CP,AC,BP,0,2020-11-18 21:48:35,0,1,NA,NA
1920,cpag,19,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,MH,CP,BP,AC,1,2020-11-18 21:48:37,0,0,NA,NA
2020,cpag,20,18,INSTR,12,same,viulut,viulut,BP,AC,CP,MH,BP,AC,0,2020-11-18 21:48:38,0,1,NA,NA
2124,cpag,21,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,BP,AC,MH,CP,1,2020-11-18 21:48:40,0,1,NA,NA
2222,cpag,22,24,INSTR,4,diff,viulut,viulut2,CP,CP,AC,MH,BP,CP,1,2020-11-18 21:48:42,0,1,NA,NA
2320,cpag,23,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,AC,MH,BP,CP,0,2020-11-18 21:48:43,0,1,NA,NA
2420,cpag,24,29,INSTR,13,diff,viulut,viulut2,AC,CP,AC,BP,MH,CP,0,2020-11-18 21:48:45,0,1,NA,NA
2520,cpag,25,14,MUSIC,0,same,BEE2,BEE2,BP,CP,MH,AC,BP,CP,0,2020-11-18 21:48:48,0,1,NA,NA
2620,cpag,26,28,INSTR,3,same,viulut,viulut,CP,CP,MH,BP,AC,CP,1,2020-11-18 21:48:49,0,1,NA,NA
2720,cpag,27,13,MUSIC,0,same,BEE2,BEE2,AC,MH,CP,AC,BP,MH,0,2020-11-18 21:48:52,0,1,NA,NA
2820,cpag,28,25,INSTR,9,same,viulut,viulut,AC,BP,MH,CP,AC,BP,0,2020-11-18 21:48:54,0,1,NA,NA
2920,cpag,29,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,CP,MH,BP,AC,0,2020-11-18 21:48:55,0,0,NA,NA
3020,cpag,30,19,INSTR,7,same,viulut,viulut,MH,CP,AC,MH,BP,CP,0,2020-11-18 21:48:57,0,1,NA,NA
3121,cpag,31,3,MUSIC,0,same,BEE1,BEE1,MH,CP,MH,AC,BP,CP,0,2020-11-18 21:48:59,0,0,NA,NA
3220,cpag,32,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,CP,BP,AC,MH,0,2020-11-18 21:49:00,0,0,NA,NA
1105,dyrKTju,1,29,INSTR,13,diff,viulut,viulut2,AC,BP,AC,MH,CP,AC,1,2020-12-01 01:20:42,0,1,experienced,Sony wh-1000xm3
2105,dyrKTju,2,12,MUSIC,0,diff,BEE2,BEE1,CP,AC,CP,MH,BP,CP,1,2020-12-01 01:22:24,0,1,experienced,Sony wh-1000xm3
340,dyrKTju,3,14,MUSIC,0,same,BEE2,BEE2,BP,CP,MH,AC,BP,CP,0,2020-12-01 01:24:04,0,1,experienced,Sony wh-1000xm3
421,dyrKTju,4,15,MUSIC,0,same,BEE2,BEE2,MH,BP,MH,CP,AC,MH,1,2020-12-01 01:25:59,0,1,experienced,Sony wh-1000xm3
521,dyrKTju,5,24,INSTR,5,diff,viulut,viulut2,CP,AC,MH,BP,CP,AC,0,2020-12-01 01:26:16,0,1,experienced,Sony wh-1000xm3
621,dyrKTju,6,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,MH,BP,AC,BP,0,2020-12-01 01:26:18,0,0,experienced,Sony wh-1000xm3
721,dyrKTju,7,32,INSTR,6,diff,viulut,viulut2,CP,CP,MH,AC,BP,BP,0,2020-12-01 01:26:21,0,1,experienced,Sony wh-1000xm3
821,dyrKTju,8,19,INSTR,7,same,viulut,viulut,MH,CP,MH,BP,AC,CP,0,2020-12-01 01:26:24,0,1,experienced,Sony wh-1000xm3
921,dyrKTju,9,6,MUSIC,0,diff,BEE1,BEE2,BP,CP,AC,BP,MH,AC,0,2020-12-01 01:26:26,0,0,experienced,Sony wh-1000xm3
1021,dyrKTju,10,25,INSTR,16,same,viulut,viulut,AC,CP,BP,MH,AC,MH,0,2020-12-01 01:26:28,0,1,experienced,Sony wh-1000xm3
1125,dyrKTju,11,2,MUSIC,0,same,BEE1,BEE1,BP,AC,MH,CP,BP,CP,0,2020-12-01 01:26:32,0,0,experienced,Sony wh-1000xm3
1223,dyrKTju,12,1,MUSIC,0,same,BEE1,BEE1,AC,AC,BP,CP,MH,CP,0,2020-12-01 01:26:33,0,0,experienced,Sony wh-1000xm3
1321,dyrKTju,13,28,INSTR,10,same,viulut,viulut,CP,AC,BP,MH,CP,MH,0,2020-12-01 01:26:35,0,1,experienced,Sony wh-1000xm3
1421,dyrKTju,14,18,INSTR,14,same,viulut,viulut,BP,CP,BP,MH,AC,MH,0,2020-12-01 01:26:37,0,1,experienced,Sony wh-1000xm3
1521,dyrKTju,15,8,MUSIC,0,diff,BEE1,BEE2,CP,AC,CP,MH,BP,MH,0,2020-12-01 01:26:39,0,0,experienced,Sony wh-1000xm3
1621,dyrKTju,16,21,INSTR,8,diff,viulut,viulut2,AC,CP,MH,BP,AC,MH,0,2020-12-01 01:26:41,0,1,experienced,Sony wh-1000xm3
1721,dyrKTju,17,30,INSTR,9,diff,viulut,viulut2,BP,CP,MH,BP,AC,BP,1,2020-12-01 01:26:44,0,1,experienced,Sony wh-1000xm3
1821,dyrKTju,18,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,CP,MH,AC,CP,0,2020-12-01 01:26:46,0,1,experienced,Sony wh-1000xm3
1921,dyrKTju,19,20,INSTR,15,same,viulut,viulut,CP,MH,AC,CP,BP,AC,0,2020-12-01 01:26:47,0,1,experienced,Sony wh-1000xm3
